time_period,time_identifier,geographic_level,country_code,country_name,academic_year,YAG,sex,country_of_domicile,country_of_domicile_grouped,qualification_level,grads,grads_uk,unmatched_percent,overseas_percent,matched,activity_not_captured,no_sust_dest,sust_emp_only,sust_emp_with_or_without_fs,sust_emp_fs_or_both,fs_with_or_without_sust_emp,earnings_include,earnings_LQ,earnings_median,earnings_UQ
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Canada,Non-EU,Level 7,700,675,50.8,3.6,335,22,4,16.2,20.1,23.2,6.9,100,25600,33900,45600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,China,Non-EU,Level 7,17045,16965,78.8,0.5,3595,14.7,0.8,3.2,4.2,5.8,2.6,490,14600,25900,37600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Cyprus,EU,Level 7,705,690,62.1,2.7,260,14.2,2.6,14.4,18.5,21.1,6.7,95,21200,27400,37600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Germany,EU,Level 7,1425,1330,53.4,6.6,620,17.3,2.9,17.1,22.7,26.4,9.3,205,19000,29200,39800
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Spain,EU,Level 7,540,480,39.8,11.4,290,17.9,3.1,26.5,35.8,39.2,12.7,120,23400,31200,36900
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,France,EU,Level 7,1055,990,48.6,6.2,510,18.2,4.1,24,27.3,29.1,5,220,24500,30500,40600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Greece,EU,Level 7,1230,1195,38.8,2.7,730,17.9,3.3,30.7,37.4,39.9,9.2,360,23700,29900,38300
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Hong Kong,Non-EU,Level 7,490,475,63,2.7,175,20,1.9,10.7,12.8,15.1,4.4,45,21500,33200,41600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Ireland,EU,Level 7,670,570,25.5,15.5,425,21,5.6,36.6,44.9,47.9,11.3,195,24100,28800,36900
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,India,Non-EU,Level 7,2555,2480,37.7,2.9,1545,43.7,1.9,13.8,15.6,16.7,3,295,16400,29200,41100
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Italy,EU,Level 7,805,760,27.2,5.3,555,21.7,4.5,34.5,43.6,46.7,12.2,245,21800,29200,37300
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Korea (South),Non-EU,Level 7,580,570,67.8,1.4,185,16.8,2.6,6.5,8.4,12.8,6.3,35,12800,28100,36900
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Malaysia,Non-EU,Level 7,695,690,60.5,1.1,270,27.4,0.9,6.8,9.4,11.2,4.4,40,19100,32300,44200
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Nigeria,Non-EU,Level 7,2015,1985,23.4,1.3,1520,58.1,2.8,9,13.8,15.7,6.7,125,10600,19000,34700
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Pakistan,Non-EU,Level 7,425,415,31,2.4,285,41.2,4.6,14.3,19.6,23.2,9,55,11300,23000,35800
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Saudi Arabia,Non-EU,Level 7,535,535,64.4,0.2,190,5.2,0.4,2.6,5,30,27.4,10,10200,14800,36100
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Thailand,Non-EU,Level 7,1570,1550,74.4,1.1,400,19.5,0.3,3.4,4.1,5.9,2.4,35,7900,18400,28700
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Taiwan (Province of China),Non-EU,Level 7,1325,1300,81.5,1.9,240,10.9,1.2,5,5.8,6.4,1.4,60,18200,23000,30300
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,United States,Non-EU,Level 7,2610,2525,52.8,3.1,1195,24,2,13.7,18.2,21.3,7.6,310,19000,28800,40200
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Female,Vietnam,Non-EU,Level 7,675,665,54.7,1.2,300,35.9,1.2,5.6,6.6,8.1,2.6,30,9100,17200,25900
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Canada,Non-EU,Level 7,455,440,57.9,3.9,185,16.2,4.6,14.6,17.5,21.4,6.8,60,27000,35800,66100
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,China,Non-EU,Level 7,9485,9450,79.9,0.4,1900,11.3,0.6,2.8,4.7,8.2,5.5,225,19000,32800,46400
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Cyprus,EU,Level 7,525,505,60.8,3.8,200,15.8,2.6,13.5,17.8,20.8,7.3,65,27400,36300,48200
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Germany,EU,Level 7,1210,1135,64.8,6,400,10.2,2.3,12.2,17.4,22.6,10.4,125,30700,43100,77000
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Spain,EU,Level 7,500,480,45.4,4.8,260,16.1,3.3,24.9,29.7,35.1,10.3,115,30700,37200,49600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,France,EU,Level 7,1130,1080,62.7,4.3,405,12.7,2.7,17.3,20.8,21.9,4.6,175,29600,39800,58400
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Greece,EU,Level 7,1265,1235,41,2.4,730,15,2.6,31.3,38.5,41.4,10.1,365,28500,37200,49600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Hong Kong,Non-EU,Level 7,440,430,63.6,2.9,155,17.8,1.6,9.8,13.3,17.1,7.2,40,20100,33900,50000
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Ireland,EU,Level 7,515,455,33.5,10.9,305,20.1,4.8,33,39.2,41.6,8.5,140,24800,33200,46700
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,India,Non-EU,Level 7,4145,4015,27.9,3.2,2895,56.6,1.6,11.6,13,14,2.3,375,25200,36600,56600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Italy,EU,Level 7,765,715,33.9,6.3,475,16.6,4.6,30.5,40.2,44.9,14.4,205,28100,38000,58800
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Korea (South),Non-EU,Level 7,390,380,72,1.5,105,14.7,0.3,5.8,8.4,13.1,7.3,20,32700,39600,51400
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Malaysia,Non-EU,Level 7,575,565,61.7,1.7,215,24.1,0.5,7.6,10.3,13.7,6,35,31400,37200,51100
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Nigeria,Non-EU,Level 7,2740,2700,22.3,1.5,2095,53.3,1.4,11.7,19.8,23,11.2,250,15000,25600,40500
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Pakistan,Non-EU,Level 7,995,960,17.1,3.6,795,56.2,2.1,18.8,22.4,24.6,5.8,160,18200,28500,41000
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Saudi Arabia,Non-EU,Level 7,810,805,78.7,0.5,170,5.1,0.2,2.1,3.2,16,13.9,15,23700,28100,40500
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Thailand,Non-EU,Level 7,930,920,78.5,0.9,200,15.2,0.2,2.1,2.6,6.1,4,15,27400,31800,36500
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Taiwan (Province of China),Non-EU,Level 7,520,515,83.6,1.3,85,8.2,1.4,3.7,4.5,6.8,3.1,20,13900,24800,35000
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,United States,Non-EU,Level 7,1525,1485,59.7,2.6,600,19.4,2,11.8,14.8,19,7.1,160,22900,35400,72600
201718,Tax year,National,K02000001,United Kingdom,2013/2014,3 YAG,Male,Vietnam,Non-EU,Level 7,415,415,64.2,0.7,150,27.8,0.5,3.9,6.1,7.5,3.6,10,15000,40900,70100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Canada,Non-EU,Level 7,755,735,46.7,2.9,390,18.7,7.1,20.3,23.9,27.6,7.2,130,21200,27400,36900
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,China,Non-EU,Level 7,19480,19400,78.9,0.4,4085,13.4,1,3.2,4.2,6.7,3.5,545,17400,24800,32800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Cyprus,EU,Level 7,620,610,57.8,1.6,260,13.6,2.9,17,20.6,25.7,8.7,100,22200,26600,32900
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Germany,EU,Level 7,1370,1315,52.6,4.2,620,14.5,4.2,19.4,23.6,28.7,9.3,225,21900,26600,33600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Spain,EU,Level 7,630,595,32.5,5.5,405,15.9,6.4,30.8,40.5,45.2,14.4,175,21500,26600,32500
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,France,EU,Level 7,1140,1090,45.8,4.2,590,16.7,4.7,26.9,29.7,32.8,6,270,21200,25900,32800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Greece,EU,Level 7,1045,1030,32.8,1.4,695,13.6,5,38,45.1,48.6,10.6,375,19700,25200,30300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Hong Kong,Non-EU,Level 7,595,580,58.6,2.2,240,20,2.6,14.1,16.2,18.8,4.7,75,18600,25700,31800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Ireland,EU,Level 7,635,590,26,7.4,435,15.8,7.3,36.5,46.5,50.9,14.4,210,21900,25200,30300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,India,Non-EU,Level 7,2265,2225,36.2,1.6,1420,39.7,4.7,12.6,16.9,19.4,6.8,230,18600,27700,34800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Italy,EU,Level 7,960,935,26.4,2.4,690,18.6,5.7,37.1,44.4,49.3,12.2,325,20400,25600,30800
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Korea (South),Non-EU,Level 7,535,535,62.5,0.2,200,19.1,4.9,7.3,8.4,13.5,6.2,35,22300,25600,33600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Malaysia,Non-EU,Level 7,1005,990,64.4,1.1,355,24.2,0.8,6.2,7.5,10.6,4.3,45,19700,30100,34900
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Nigeria,Non-EU,Level 7,2020,1955,19,3,1585,56.4,5.3,12.5,16.6,19.4,6.9,170,12400,20100,29600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Pakistan,Non-EU,Level 7,415,410,35.4,1.2,265,35.9,5.3,11.9,15.8,23.3,11.4,40,11000,19100,33200
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Saudi Arabia,Non-EU,Level 7,660,660,67.7,0.2,215,5.8,1.5,1.1,2.1,25,23.9,5,c,c,c
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Thailand,Non-EU,Level 7,1620,1610,74.9,0.7,405,17.4,1,3,4,6.7,3.7,30,13500,21900,30300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Taiwan (Province of China),Non-EU,Level 7,1180,1165,73.1,1.3,315,16,3.6,5.5,6,7.4,1.9,55,16400,25600,31000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,United States,Non-EU,Level 7,2785,2735,53.1,1.8,1280,21.7,3.5,13.8,17.8,21.7,7.9,320,19000,27700,36100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Female,Vietnam,Non-EU,Level 7,650,640,49.8,0.9,320,34.3,3.4,7.6,9.5,12.5,4.8,35,11700,18600,27400
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Canada,Non-EU,Level 7,475,470,54.5,1.3,215,14.3,3.8,16.5,21.4,27.4,10.9,70,30100,37400,58300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,China,Non-EU,Level 7,10475,10450,81.7,0.2,1915,9.8,0.7,2.6,4.3,7.8,5.3,225,19800,28800,39100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Cyprus,EU,Level 7,455,445,51.9,2.2,215,16.9,5.2,15.3,21.3,26.1,10.8,65,24800,29600,35400
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Germany,EU,Level 7,1355,1310,63.2,3.5,480,10.2,2.5,13.7,18.5,24.1,10.5,160,28100,38000,62000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Spain,EU,Level 7,625,605,42.9,3.2,345,16.2,4,24.3,31.5,37,12.7,140,24800,32100,39400
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,France,EU,Level 7,1185,1160,60.4,2.4,460,12,3.8,18.2,21.2,23.8,5.6,190,24800,36500,55500
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Greece,EU,Level 7,1050,1040,34.4,1,680,13.7,4.6,35.1,44.5,47.3,12.2,350,24100,29900,38000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Hong Kong,Non-EU,Level 7,505,495,65.6,2,170,15,3.4,10.9,12.1,16,5.1,50,21200,29200,56200
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Ireland,EU,Level 7,460,435,32.6,5.4,295,14.5,7.1,33.6,40.2,45.7,12.2,140,21900,28500,38600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,India,Non-EU,Level 7,3190,3110,29.6,2.5,2190,49.9,4,12.8,15,16.5,3.7,315,22300,31000,42000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Italy,EU,Level 7,860,840,29.1,2.4,595,16.4,4.9,32.9,41,49.6,16.6,260,24100,30700,41200
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Korea (South),Non-EU,Level 7,400,395,70,1.5,120,13,1.5,5.1,7.9,15.5,10.4,20,17200,25000,31500
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Malaysia,Non-EU,Level 7,710,710,60.9,0.6,275,27.5,0.7,6.4,7.5,10.9,4.5,40,23700,32500,45600
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Nigeria,Non-EU,Level 7,2605,2530,20.8,2.8,2005,52.9,4.5,12.5,18.7,21.9,9.4,215,17100,25300,35100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Pakistan,Non-EU,Level 7,840,820,20.9,1.9,650,46.4,4.7,18.2,23.5,28,9.7,120,18200,25200,34300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Saudi Arabia,Non-EU,Level 7,995,995,75.9,0.1,240,7.3,0.5,1.2,2.6,16.3,15.1,10,16200,17200,28100
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Thailand,Non-EU,Level 7,945,945,80.8,0.4,180,10.9,0.6,2.3,3.9,7.6,5.3,15,15700,22600,34300
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Taiwan (Province of China),Non-EU,Level 7,490,485,75.3,1.2,120,11.8,1.4,4.9,6.2,11.5,6.6,20,17500,22300,30000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,United States,Non-EU,Level 7,1540,1525,63,0.8,565,14.4,2.8,11.3,14.7,19.9,8.7,150,22300,31900,53000
201718,Tax year,National,K02000001,United Kingdom,2015/2016,1 YAG,Male,Vietnam,Non-EU,Level 7,415,415,58.7,0.7,170,28,2.9,6,7.5,10.4,4.3,20,15000,25400,35400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Canada,Non-EU,Level 7,750,705,50.4,6,350,24.8,2.3,17,20.1,22.6,5.7,110,21000,33000,46600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,China,Non-EU,Level 7,15310,15210,77.8,0.6,3370,16.3,0.7,3.8,4.4,5.2,1.4,530,15700,29100,42000
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Cyprus,EU,Level 7,880,860,68.8,2.3,270,12.1,2.3,13.3,15.6,16.7,3.5,110,24800,31600,41200
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Germany,EU,Level 7,1470,1345,58.7,8.5,555,17.6,2.8,15.7,18.8,20.9,5.2,190,24500,33200,46400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Spain,EU,Level 7,525,470,44.2,10.9,260,19.2,3.4,28.8,31.6,33.1,4.3,120,21300,30500,36900
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,France,EU,Level 7,1060,970,49.3,8.6,490,21.9,3.9,21.9,24.1,24.8,2.9,195,24100,33800,43100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Greece,EU,Level 7,1470,1420,44.5,3.4,785,19.3,2.3,27.8,32.2,33.9,6.1,380,24500,34100,47100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Hong Kong,Non-EU,Level 7,485,475,69.2,1.6,145,18.9,1.3,8.8,9.9,10.7,1.9,40,24800,34300,43100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Ireland,EU,Level 7,800,640,30.3,20,445,23.2,3.3,36.3,41.7,43.2,6.9,215,26600,33000,41600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,India,Non-EU,Level 7,3175,3070,35.7,3.3,1975,48.7,1.7,11.5,12.9,13.9,2.4,310,20400,32100,49600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Italy,EU,Level 7,750,690,29.6,8.3,485,22.1,3,38,43.1,45.3,7.3,250,25600,33600,41600
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Korea (South),Non-EU,Level 7,555,550,72.8,0.9,150,14.9,0.9,6.7,8.2,11.4,4.7,35,18600,29200,35400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Malaysia,Non-EU,Level 7,630,610,59.5,2.9,250,27.8,1.6,7.5,9,11.1,3.6,40,24800,40300,57700
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Nigeria,Non-EU,Level 7,1975,1935,22,2,1510,58.8,1.1,11.8,16.4,18.1,6.3,185,14600,22600,36900
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Pakistan,Non-EU,Level 7,445,435,34.9,1.6,285,40.8,2.5,15.1,19.5,21.8,6.7,65,9000,22300,41200
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Saudi Arabia,Non-EU,Level 7,515,515,68.8,0.4,160,5.5,0.8,2.7,4.9,25,22.2,15,14600,24500,34700
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Thailand,Non-EU,Level 7,1645,1625,74.9,1.2,405,21.6,0.4,1.4,2,3.1,1.7,20,15100,26600,54800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Taiwan (Province of China),Non-EU,Level 7,1365,1345,82.1,1.7,240,12.6,0.6,3.6,4,4.7,1,45,15300,30500,36400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,United States,Non-EU,Level 7,2615,2530,54.2,3.4,1160,24.8,1.5,14.9,17.1,19.4,4.5,335,19700,31800,42700
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Female,Vietnam,Non-EU,Level 7,645,640,63.3,1.1,235,28.2,0.6,5.8,6.6,7.8,2,35,11000,19000,27400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Canada,Non-EU,Level 7,480,445,56.8,6.7,195,21.5,3.1,14.3,16.6,18.6,4.3,60,19700,46000,78500
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,China,Non-EU,Level 7,8545,8500,79.7,0.5,1725,13.9,0.6,3.8,4.5,5.9,2.1,300,23700,33000,47800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Cyprus,EU,Level 7,640,620,67.6,3.3,200,15.8,1.8,12.2,13.5,14.8,2.6,70,26600,38300,53700
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Germany,EU,Level 7,1315,1235,67.8,6.1,400,12.1,1.1,14.8,16.9,19,4.2,170,24500,44900,77400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Spain,EU,Level 7,465,430,54.3,7.5,195,19.3,2.3,18.9,21.9,24,5.1,80,29900,37200,48900
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,France,EU,Level 7,1175,1090,63.7,7.4,395,14.3,2.4,16.7,17.8,19.6,2.8,165,30700,44500,69400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Greece,EU,Level 7,1420,1370,46.1,3.7,735,17,3.3,28.7,31.9,33.6,4.9,380,31400,42000,56900
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Hong Kong,Non-EU,Level 7,455,445,68.9,2.2,140,17.1,0.7,10.1,11.9,13.3,3.2,45,35000,47400,90700
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Ireland,EU,Level 7,605,515,33.7,14.9,340,24.9,4.7,30.4,34.6,36.8,6.4,145,31000,39700,59100
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,India,Non-EU,Level 7,5315,5080,25.4,4.4,3790,61.7,1.3,10.4,11.2,11.5,1.1,435,29600,43800,66400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Italy,EU,Level 7,695,645,37.5,7.3,405,22.6,3.6,28.5,34.6,36.3,7.8,175,28100,38300,64300
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Korea (South),Non-EU,Level 7,400,395,77.2,1,90,12.7,0.8,4.8,5.8,9.4,4.6,15,22600,27400,35800
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Malaysia,Non-EU,Level 7,495,485,63.4,2,175,24.2,1.9,8.3,9.3,10.6,2.3,30,28700,40300,46300
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Nigeria,Non-EU,Level 7,2740,2665,19.4,2.8,2145,57.2,1.7,14.8,20.2,21.7,6.9,320,17500,29600,42200
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Pakistan,Non-EU,Level 7,1315,1260,15.9,4.2,1060,59.6,1.9,18.8,22,22.6,3.8,200,13100,27200,42300
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Saudi Arabia,Non-EU,Level 7,845,845,79.6,0.4,170,7,0.7,2.3,2.4,12.7,10.4,15,16800,35400,45300
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Thailand,Non-EU,Level 7,945,930,78.9,1.6,195,18.2,0.1,1.4,1.6,2.8,1.4,10,c,c,c
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Taiwan (Province of China),Non-EU,Level 7,510,505,85.6,1,75,9.1,0.2,4.2,4.5,5.1,1,20,19300,33300,40200
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,United States,Non-EU,Level 7,1510,1465,61,3.2,570,20.2,1.6,13.5,15,17.2,3.8,185,21900,35400,65400
201819,Tax year,National,K02000001,United Kingdom,2012/2013,5 YAG,Male,Vietnam,Non-EU,Level 7,415,410,70.1,1,125,23.1,0.7,3.9,4.4,6.1,2.2,15,7700,16400,43400
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Canada,Non-EU,Level 7,730,700,47,4.2,370,23.1,2.7,18.7,24.3,27.1,8.4,115,21400,31000,40200
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,China,Non-EU,Level 7,18605,18505,79.1,0.6,3865,13.9,0.7,3.7,4.8,6.2,2.5,620,19300,28800,39800
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Cyprus,EU,Level 7,640,625,54.6,2.5,285,15.9,2.7,17.6,22.4,26.8,9.1,105,23400,28100,43800
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Germany,EU,Level 7,1330,1255,55.3,5.6,560,15.9,2.5,17.2,22.8,26.2,9,205,24000,33200,48500
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Spain,EU,Level 7,590,545,41.1,7.8,320,21.1,3.3,24,30.8,34.5,10.5,120,17900,27700,37200
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,France,EU,Level 7,1040,965,47.4,7.2,510,18.5,3.8,25.1,28.9,30.3,5.2,225,24800,31800,42700
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Greece,EU,Level 7,1180,1145,36.1,3,730,18.9,3.4,30.4,38.4,41.6,11.2,335,25200,31600,42000
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Hong Kong,Non-EU,Level 7,500,485,63.4,3.4,175,20.2,1.2,10.3,12,15.1,4.8,45,25600,33600,49600
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Ireland,EU,Level 7,645,565,28,12.4,410,21.7,4.4,35.4,43.6,45.9,10.4,190,24100,29000,35900
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,India,Non-EU,Level 7,2275,2220,37.4,2.4,1390,41.2,1.9,14.4,17.9,19.5,5.1,295,20100,30300,42100
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Italy,EU,Level 7,990,950,27.5,4,690,24.9,3.4,32,40.4,44.2,12.2,285,23000,29600,37400
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Korea (South),Non-EU,Level 7,545,535,69.3,2.4,165,16.7,1.5,7.1,8.6,12.5,5.4,35,17600,29600,42300
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Malaysia,Non-EU,Level 7,1035,1025,68.8,1.1,320,21.2,1.1,5.2,7.1,8.9,3.7,45,24800,34500,43100
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Nigeria,Non-EU,Level 7,2105,2070,21.8,1.8,1615,56.8,2.1,12.4,17.8,19.3,6.9,180,13900,24400,35700
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Pakistan,Non-EU,Level 7,435,430,31.1,1.4,295,42.5,3,14.3,19.6,23.4,9.1,55,10200,21500,41200
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Saudi Arabia,Non-EU,Level 7,585,585,65.1,0.3,205,3.8,0.5,2.7,5.5,30.6,27.9,15,15700,24500,32100
201819,Tax year,National,K02000001,United Kingdom,2014/2015,3 YAG,Female,Thailand,Non-EU,Level 7,1700,1685,74.9,0.8,425,19.4,0.7,2.8,3.7,5,2.1,35,15000,23700,34700
