time_period,time_identifier,geographic_level,country_code,country_name,region_code_origin,region_name_origin,YAG,sex,mature,selective_status,FSM,POLAR4,migration1,migration2,grads,grads_uk,unmatched_percent,overseas_percent,matched,prop_overall
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2840,2580,0,9.15492957746479,2580,11
202122,Tax year,National,K02000001,United Kingdom,E12000002,North West,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,2165,1960,0,9.4731977818854,1960,8.3
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,6715,6050,0,9.91957104557641,6050,19.9
202122,Tax year,National,K02000001,United Kingdom,E12000008,South East,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,3395,3130,0,7.89163722025913,3130,10.3
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,3160,2865,0,9.36708860759494,2865,19.2
202122,Tax year,National,K02000001,United Kingdom,E12000009,South West,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1675,1535,0,8.36820083682008,1535,10.3
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,3420,3135,0,8.3625730994152,3135,17.7
202122,Tax year,National,K02000001,United Kingdom,E12000005,West Midlands,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1385,1300,0,6.34920634920635,1300,7.3
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,10 YAG,Female + male,0,Total,Total,Total,Left home region to study,Currently elsewhere,2410,2205,0,8.55126608551266,2205,14
202122,Tax year,National,K02000001,United Kingdom,E12000003,Yorkshire and The Humber,10 YAG,Female + male,0,Total,Total,Total,Stayed in home region to study,Currently elsewhere,1550,1425,0,8.24742268041237,1425,9.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Total,Total,26720,26590,0,0.479059845054081,26590,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Total,Total,172970,171430,0,0.890322140519428,171430,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Total,Total,24240,23995,0,1.00251660547052,23995,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Total,Total,26480,26225,0,0.959268840757596,26225,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Total,Total,173885,170910,0,1.70918543396747,170910,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Total,Total,24655,24235,0,1.69938351719663,24235,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Total,Total,23225,22925,0,1.29601722282024,22925,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Total,Total,161535,158180,0,2.07511777779153,158180,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Total,Total,25305,24695,0,2.39883022447044,24695,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Total,10985,10935,0,0.464311726147123,10935,41.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Total,15735,15660,0,0.489354941213854,15660,58.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Total,101270,100165,0,1.09211916540767,100165,58.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Total,71700,71265,0,0.605299016319364,71265,41.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Total,19590,19410,0,0.903614457831325,19410,80.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Total,4650,4585,0,1.41904966673834,4585,19.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Total,10720,10595,0,1.1660447761194,10595,40.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Total,15760,15630,0,0.818605831773329,15630,59.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Total,103330,101245,0,2.01591049860638,101245,59.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Total,70555,69665,0,1.25999206304212,69665,40.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Total,20160,19860,0,1.48320849248475,19860,81.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Total,4495,4375,0,2.66844563042028,4375,18.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Total,8855,8710,0,1.6709946934628,8710,38
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Total,14370,14215,0,1.06486636971047,14215,62
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Total,94580,92280,0,2.43079785996743,92280,58.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Total,66955,65900,0,1.57269808080054,65900,41.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Total,20535,20055,0,2.32297652673614,20055,81.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Total,4770,4640,0,2.72536687631027,4640,18.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently in home region,8365,8325,0,0.442372070779531,8325,31.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Currently in home/study region,15085,15020,0,0.417688788702513,15020,56.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently in home region,76115,75350,0,1.0024305327465,75350,44
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Currently in home/study region,67825,67450,0,0.552900812543034,67450,39.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently in home region,14125,14025,0,0.707914483930341,14025,58.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Currently in home/study region,4185,4145,0,0.955566172957477,4145,17.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently in home region,7805,7730,0,0.935417734495131,7730,29.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Currently in home/study region,14660,14555,0,0.723080596200416,14555,55.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently in home region,68800,67535,0,1.83575581395349,67535,39.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Currently in home/study region,62990,62320,0,1.06362712725425,62320,36.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently in home region,12555,12410,0,1.123237473114,12410,51.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Currently in home/study region,3590,3530,0,1.6991643454039,3530,14.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently in home region,6275,6190,0,1.29124820659971,6190,27
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Currently in home/study region,13000,12905,0,0.730881674103708,12905,56.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently in home region,58105,56985,0,1.9292991876635,56985,36
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Currently in home/study region,57165,56515,0,1.13701960921511,56515,35.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently in home region,11415,11260,0,1.37514233161076,11260,45.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Currently in home/study region,3545,3500,0,1.32543711223914,3500,14.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently in study region,1885,1875,0,0.371747211895911,1875,7.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently in study region,16480,16290,0,1.14698385726423,16290,9.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently in study region,3320,3295,0,0.722673893405601,3295,13.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently in study region,1700,1685,0,0.999412110523222,1685,6.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently in study region,17080,16800,0,1.62196978568919,16800,9.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently in study region,3360,3320,0,1.07206670637284,3320,13.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently in study region,1375,1360,0,1.16194625998548,1360,5.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently in study region,15405,15200,0,1.35012332857328,15200,9.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently in study region,3300,3275,0,0.696969696969697,3275,13.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently elsewhere,735,730,0,0.949796472184532,730,2.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Currently elsewhere,650,640,0,2.14723926380368,640,2.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently elsewhere,8680,8525,0,1.77460244295921,8525,5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Currently elsewhere,3875,3815,0,1.52218782249742,3815,2.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently elsewhere,2140,2090,0,2.47547874824848,2090,8.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Currently elsewhere,465,440,0,5.59139784946237,440,1.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently elsewhere,1215,1180,0,2.88065843621399,1180,4.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Currently elsewhere,1100,1075,0,2.09281164695177,1075,4.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently elsewhere,17450,16905,0,3.11174785100287,16905,9.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Currently elsewhere,7565,7345,0,2.89529349550502,7345,4.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently elsewhere,4250,4125,0,2.87193973634652,4125,17
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Currently elsewhere,905,850,0,6.50496141124587,850,3.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Left home region to study,Currently elsewhere,1205,1155,0,4.22535211267606,1155,5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,FSM,Total,Stayed in home region to study,Currently elsewhere,1370,1310,0,4.23357664233577,1310,5.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Left home region to study,Currently elsewhere,21070,20100,0,4.60413897854566,20100,12.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,non-FSM,Total,Stayed in home region to study,Currently elsewhere,9790,9385,0,4.11728647323253,9385,5.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Left home region to study,Currently elsewhere,5815,5520,0,5.10572460030944,5520,22.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Not known,Total,Stayed in home region to study,Currently elsewhere,1225,1140,0,6.78104575163399,1140,4.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,1,Total,Total,23260,23100,0,0.687831825118758,23100,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,2,Total,Total,32885,32665,0,0.662956542894505,32665,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,3,Total,Total,41085,40760,0,0.79343831382189,40760,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,4,Total,Total,50940,50525,0,0.812743184932448,50525,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,5,Total,Total,73185,72395,0,1.08082257293161,72395,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,Not known,Total,Total,2575,2570,0,0.0777000777000777,2570,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,1,Total,Total,23100,22830,0,1.17738723920007,22830,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,2,Total,Total,33205,32710,0,1.48781736590067,32710,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,3,Total,Total,41305,40700,0,1.46231040201431,40700,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,4,Total,Total,51450,50620,0,1.61324807090517,50620,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,5,Total,Total,73495,72065,0,1.94565764589031,72065,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,Not known,Total,Total,2465,2450,0,0.609013398294762,2450,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,1,Total,Total,20790,20465,0,1.57272027702963,20465,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,2,Total,Total,30550,29985,0,1.84621427869979,29985,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,3,Total,Total,38740,38050,0,1.78880256059472,38050,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,4,Total,Total,48620,47650,0,1.99917729329494,47650,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,5,Total,Total,69210,67530,0,2.4274299585314,67530,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,Not known,Total,Total,2150,2125,0,1.11576011157601,2125,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,1,Total,Total,16475,16090,0,2.36086666262062,16090,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,2,Total,Total,26135,25425,0,2.71304480924502,25425,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,3,Total,Total,33525,32590,0,2.79177975959674,32590,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,4,Total,Total,43805,42510,0,2.95856637370163,42510,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,5,Total,Total,64860,62460,0,3.69867871293998,62460,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,Not known,Total,Total,1865,1815,0,2.5228126677402,1815,100
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,1,Left home region to study,Total,10860,10770,0,0.828729281767956,10770,46.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,1,Stayed in home region to study,Total,12400,12330,0,0.564447849050518,12330,53.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,2,Left home region to study,Total,16730,16600,0,0.800860626344729,16600,50.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,2,Stayed in home region to study,Total,16150,16065,0,0.520091635192867,16065,49.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,3,Left home region to study,Total,22175,21965,0,0.929057863166915,21965,53.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,3,Stayed in home region to study,Total,18915,18795,0,0.634450671460294,18795,46.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,4,Left home region to study,Total,29670,29380,0,0.987496208418995,29380,58.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,4,Stayed in home region to study,Total,21270,21145,0,0.568940548063721,21145,41.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,5,Left home region to study,Total,49930,49320,0,1.22171039455237,49320,68.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,5,Stayed in home region to study,Total,23255,23075,0,0.778327241453451,23075,31.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,Not known,Left home region to study,Total,2475,2475,0,0.040371417036738,2475,96.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,Not known,Stayed in home region to study,Total,95,95,0,1.03092783505155,95,3.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,1,Left home region to study,Total,11010,10860,0,1.35331516802906,10860,47.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,1,Stayed in home region to study,Total,12090,11970,0,1.01720145550777,11970,52.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,2,Left home region to study,Total,17255,16945,0,1.81955148635336,16945,51.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,2,Stayed in home region to study,Total,15945,15765,0,1.12880973284836,15765,48.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,3,Left home region to study,Total,22845,22440,0,1.75983890031957,22440,55.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,3,Stayed in home region to study,Total,18460,18260,0,1.0941689461853,18260,44.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,4,Left home region to study,Total,30295,29710,0,1.934248745709,29710,58.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,4,Stayed in home region to study,Total,21155,20910,0,1.15350068548196,20910,41.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,5,Left home region to study,Total,50400,49355,0,2.06750133931229,49355,68.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,5,Stayed in home region to study,Total,23100,22710,0,1.67979911680665,22710,31.5
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,Not known,Left home region to study,Total,2400,2390,0,0.582847626977519,2390,97.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,3 YAG,Female + male,0,Total,Total,Not known,Stayed in home region to study,Total,60,60,0,1.63934426229508,60,2.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,1,Left home region to study,Total,9835,9640,0,1.97294823553341,9640,47.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,1,Stayed in home region to study,Total,10960,10825,0,1.21361438087417,10825,52.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,2,Left home region to study,Total,15530,15180,0,2.24711866589402,15180,50.6
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,2,Stayed in home region to study,Total,15020,14805,0,1.4316153948595,14805,49.4
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,3,Left home region to study,Total,21315,20855,0,2.16728432706291,20855,54.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,3,Stayed in home region to study,Total,17425,17195,0,1.32575757575758,17195,45.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,4,Left home region to study,Total,28275,27595,0,2.40495137046861,27595,57.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,4,Stayed in home region to study,Total,20345,20055,0,1.43524207421971,20055,42.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,5,Left home region to study,Total,46900,45685,0,2.59050786746834,45685,67.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,5,Stayed in home region to study,Total,22305,21840,0,2.08454745147263,21840,32.3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,Not known,Left home region to study,Total,2110,2085,0,1.13690194220748,2085,98.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,5 YAG,Female + male,0,Total,Total,Not known,Stayed in home region to study,Total,40,40,0,0,40,1.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,1,Left home region to study,Total,7290,7060,0,3.15587266739846,7060,43.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,1,Stayed in home region to study,Total,9190,9030,0,1.73032974208293,9030,56.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,2,Left home region to study,Total,12825,12410,0,3.243917654398,12410,48.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,2,Stayed in home region to study,Total,13310,13015,0,2.20151776993012,13015,51.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,3,Left home region to study,Total,17910,17295,0,3.43421934331025,17295,53.1
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,3,Stayed in home region to study,Total,15620,15300,0,2.05518919264998,15300,46.9
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,4,Left home region to study,Total,24585,23705,0,3.58726156098751,23705,55.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,4,Stayed in home region to study,Total,19220,18805,0,2.15423040899157,18805,44.2
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,5,Left home region to study,Total,42385,40610,0,4.19242202614071,40610,65
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,5,Stayed in home region to study,Total,22475,21855,0,2.76751946607341,21855,35
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,Not known,Left home region to study,Total,1805,1765,0,2.4349750968456,1765,97
202122,Tax year,National,K02000001,United Kingdom,Total,Total,10 YAG,Female + male,0,Total,Total,Not known,Stayed in home region to study,Total,55,55,0,5.35714285714286,55,3
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,1,Left home region to study,Currently in home region,7865,7800,0,0.839267548321465,7800,33.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,1,Stayed in home region to study,Currently in home/study region,11800,11740,0,0.499936448756514,11740,50.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,2,Left home region to study,Currently in home region,12155,12075,0,0.682790391576176,12075,37
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,2,Stayed in home region to study,Currently in home/study region,15345,15275,0,0.456115201668078,15275,46.8
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,3,Left home region to study,Currently in home region,16425,16285,0,0.834195944711685,16285,40
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,3,Stayed in home region to study,Currently in home/study region,17915,17805,0,0.619627107290387,17805,43.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,4,Left home region to study,Currently in home region,22300,22100,0,0.901385712363783,22100,43.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,4,Stayed in home region to study,Currently in home/study region,20135,20040,0,0.461914411729646,20040,39.7
202122,Tax year,National,K02000001,United Kingdom,Total,Total,1 YAG,Female + male,0,Total,Total,5,Left home region to study,Currently in home region,38240,37830,0,1.07996443700643,37830,52.3
